SeqName,CAS1_C0,CAS2_C0,CAS3_C0,LOP1_C0,LOP2_C0,LOP5_C0
TRINITY_DN74904_c0_g1,0,0,0,0,0,0
TRINITY_DN7490_c1_g1,1491.06,615.43,446.21,602.23,732.3,623.38
TRINITY_DN74912_c0_g1,0,0,0,0,0,0
TRINITY_DN74916_c0_g1,0,0,0,0,0,0
TRINITY_DN7491_c0_g1,0,3,0,0,0,2.76
TRINITY_DN74928_c0_g1,0,0,0,0,0,0
TRINITY_DN7492_c0_g1,7255.05,4661.11,7515.3,3978.74,3275.33,3770.61
TRINITY_DN74939_c1_g1,0,0,0,0,0,9.25
TRINITY_DN7493_c0_g1,0,0,0,102.94,0,2.51
TRINITY_DN74943_c0_g1,0,7.89,0,0,0,0
TRINITY_DN74946_c0_g1,0,7.69,2.59,6.44,4.44,8.09
TRINITY_DN74954_c0_g1,0,0,0,0,0,0
TRINITY_DN74955_c0_g1,0,0,0,0,0,0
TRINITY_DN74956_c0_g1,0,0,0,0,0,0
TRINITY_DN7495_c0_g1,6.66,0,3,0,0,12.75
TRINITY_DN7496_c0_g1,0,2.2,0,0,0,0
TRINITY_DN7497_c0_g2,19.79,10.29,12.93,9.24,16.64,2.7
TRINITY_DN7497_c1_g1,19.31,25.46,0.42,16.81,17.51,22.06
TRINITY_DN74982_c0_g1,0,0,0,0,0,0
TRINITY_DN74991_c0_g2,0,0,7.76,0,0,0
TRINITY_DN7499_c0_g1,723.27,258.63,164.87,225.77,160.9,164
TRINITY_DN749_c0_g1,33819.14,44993.76,37758.57,24087.33,22445.16,20062.35
TRINITY_DN749_c3_g1,7.9,13.98,3.17,14.78,22.89,7.48
TRINITY_DN74_c1_g1,1167.96,424.9,375.38,643.48,507.7,354.65
TRINITY_DN74_c2_g1,15.98,1.5,21.86,8.33,29.66,7.6
TRINITY_DN75013_c0_g1,0,0,0,0,0,0
TRINITY_DN75017_c0_g1,101.99,40.74,88.19,78.15,159.27,78.32
TRINITY_DN7501_c0_g1,99.9,146.69,61.74,62.67,96.57,91.44
TRINITY_DN75021_c0_g1,0,0,0,0,0,0
TRINITY_DN75028_c0_g1,20.55,6.79,6.76,0,2.45,18.08
TRINITY_DN7502_c0_g1,0.57,0,0,3.08,0,0
TRINITY_DN75033_c0_g1,4.76,0,0,4.83,0,2.27
TRINITY_DN75035_c0_g1,0,0,0,0,0,0
TRINITY_DN75039_c0_g1,0,0,0,18.28,0,0
TRINITY_DN75045_c0_g1,0,0,8.34,9.52,0,0
TRINITY_DN75054_c0_g1,0,3.4,0,0,0,0
TRINITY_DN7505_c0_g1,728.12,286.3,331.41,391.03,394.67,417.77
TRINITY_DN75066_c0_g1,10.85,3.3,0,0,0,0
TRINITY_DN7506_c0_g1,80.78,3741.01,107.13,28496.74,397.35,349.01
TRINITY_DN75079_c0_g1,0,0,0,0,0,0
TRINITY_DN7507_c0_g1,0,0,0,0,0,0
TRINITY_DN7507_c0_g2,6.56,23.97,6.01,24.58,34.5,2.08
TRINITY_DN75086_c0_g1,30.45,18.67,20.44,13.45,17.81,30.89
TRINITY_DN7508_c0_g1,492.36,841.51,957.17,272.97,372.13,304.76
TRINITY_DN75091_c1_g1,0,0,0,0,0,0
TRINITY_DN75092_c0_g1,0,0,0,0,0,0
TRINITY_DN750_c0_g1,141.95,102.06,82.6,138.23,83.95,56.63
TRINITY_DN75103_c0_g1,2.85,0,0,0,0,0
TRINITY_DN7510_c0_g1,1.9,0.9,1.75,0.98,0.93,0
TRINITY_DN75121_c0_g2,0,0,0,0,0,0
TRINITY_DN7512_c0_g2,130.15,2538.21,503.03,719.67,146.48,115.52
TRINITY_DN7512_c0_g3,0,0,4.42,0,0,0
TRINITY_DN7512_c0_g4,0,29.86,0,40.55,0,0
TRINITY_DN7512_c1_g1,0,0,0,44.19,0,0
TRINITY_DN75140_c0_g1,0,0,0,0,0,0
TRINITY_DN75143_c0_g1,0,0,0,0,0,0
TRINITY_DN75145_c2_g1,0,0,0,14.85,0,0
TRINITY_DN7514_c0_g1,577.99,825.03,316.81,343.76,819.11,575.76
TRINITY_DN75152_c0_g1,11.61,0,0,0,0,0
TRINITY_DN75156_c0_g1,0,0,0,0,0,0
TRINITY_DN75159_c0_g1,100.18,197.52,291.02,46.64,318.36,282.89
TRINITY_DN7515_c0_g1,35.39,78.79,14.77,16.67,17.22,27.52
TRINITY_DN7516_c0_g2,5314.25,5774.83,5826.9,3849.89,4153.94,3845.31
TRINITY_DN75171_c0_g1,3.71,6.59,3.34,1.26,0,0
TRINITY_DN7517_c0_g2,12.37,6.79,2.25,7.56,4.85,11.89
TRINITY_DN7517_c1_g1,268.4,149.89,66.25,174.58,52.31,72.13
TRINITY_DN75180_c1_g1,0,0,0,0,0,0
TRINITY_DN7518_c0_g1,0,0,0,0,0,0
TRINITY_DN751_c0_g2,0,0,0,0,0,0
TRINITY_DN75200_c0_g1,0,0.9,0,0,0,0
TRINITY_DN75200_c1_g3,0,0,0,0,0,0
TRINITY_DN75209_c0_g1,0,0,0,0,0,0
TRINITY_DN7520_c1_g1,0,0,2,4.41,70.18,0
TRINITY_DN75215_c0_g1,0,0,0,0,0,0
TRINITY_DN7521_c0_g1,41.77,13.28,5.84,7.7,5.78,10.11
TRINITY_DN75221_c0_g1,0,9.59,0,16.11,15.47,0
TRINITY_DN75224_c0_g1,0,0,0,19.96,0,0
TRINITY_DN7522_c0_g1,1.9,8.49,2.67,1.47,3.79,1.47
TRINITY_DN75237_c0_g1,6.18,16.88,16.35,12.04,22.54,30.52
TRINITY_DN7523_c0_g2,0,0,0,0,0,0
TRINITY_DN7523_c1_g1,17.32,8.19,13.52,5.04,7.36,14.1
TRINITY_DN7523_c1_g2,1.9,0,1.75,0,3.74,3.68
TRINITY_DN7524_c0_g1,0,0,0,0,0,0
TRINITY_DN75255_c0_g1,0,0,0,1.68,1.63,1.59
TRINITY_DN7525_c0_g1,0,0,0,0,0,0
TRINITY_DN7525_c0_g2,0,0,0,0,0,0
TRINITY_DN75263_c3_g2,0,0,0,22.76,0,14.22
TRINITY_DN75267_c0_g1,0,0,0,0,7.88,0
TRINITY_DN75269_c0_g1,0,0.7,0,0,0,0
TRINITY_DN75270_c0_g1,0,0,0,49.51,0,0
TRINITY_DN75273_c0_g1,0,0,0,0,0,0
TRINITY_DN75274_c0_g1,0,0,0,0,0,0
TRINITY_DN75288_c0_g1,0,0,0,0,0,0
TRINITY_DN7528_c1_g1,10.75,5.79,13.1,0.49,3.39,6.62
TRINITY_DN75290_c0_g1,0,0,0,0,0,0
TRINITY_DN75290_c1_g1,0,0,0,0,0,0
TRINITY_DN75291_c0_g1,0,0,0,0,0,0
TRINITY_DN75299_c0_g1,0,0,0,0,0,0
TRINITY_DN7529_c0_g1,0,0.6,0.67,0,3.5,2.08
TRINITY_DN752_c0_g1,114.74,62.41,45.89,59.52,59.14,61.96
TRINITY_DN75307_c0_g1,0,0,0,0,0,0
TRINITY_DN75317_c0_g1,0,5.39,0,0,0,0
TRINITY_DN7531_c0_g1,1.05,13.58,1,0,0,0
TRINITY_DN7532_c0_g1,37.49,27.26,5.34,29.69,39.35,21.69
TRINITY_DN75331_c0_g3,0,0,0,0,0,0
TRINITY_DN7533_c0_g1,1.24,1.9,1.08,0.7,2.28,5.45
TRINITY_DN75346_c0_g1,0,0,0,0,0,0
TRINITY_DN7534_c0_g1,0,0,0,0,12.96,7.97
TRINITY_DN7534_c0_g2,0,28.66,3.84,0,8.29,6.86
TRINITY_DN75357_c0_g1,0,0,0,0,0,0
TRINITY_DN7535_c0_g1,0,0,0,2.94,0,0
TRINITY_DN7536_c0_g1,0,0,0,0,0,0
TRINITY_DN75372_c0_g1,0,18.17,9.26,0,14.95,7.29
TRINITY_DN75374_c0_g2,91.72,87.28,73.92,24.93,64.22,69.8
TRINITY_DN75378_c2_g1,2.09,0,0,1.05,2.04,1.04
TRINITY_DN7537_c0_g1,0,0,0,0,0,0
TRINITY_DN75388_c0_g1,0,0,0,0,0,0
TRINITY_DN7538_c0_g1,1296.97,1210.39,2212.96,780.52,775.44,784.25
TRINITY_DN7538_c2_g2,0,0.8,0.42,0,0,0.43
TRINITY_DN75397_c0_g1,4.57,0,0,1.54,0,0
TRINITY_DN7539_c0_g1,0,0,0,0.63,1.75,0
TRINITY_DN753_c0_g1,106.75,161.77,182.72,110.64,41.69,168.47
TRINITY_DN75401_c0_g1,19.22,0,0,0,0,0
TRINITY_DN7540_c0_g2,48.43,52.33,53.07,56.86,66.67,47.99
TRINITY_DN75413_c0_g1,0,0,0,0,0,0
TRINITY_DN7541_c0_g1,0,1,0,1256.78,2.22,0
TRINITY_DN75423_c0_g1,12.94,8.49,8.59,4.2,21.31,21.88
TRINITY_DN75426_c0_g1,0,0,0,0,0,0
TRINITY_DN75429_c0_g1,0,0,0,0,0,0
TRINITY_DN7542_c2_g2,0,0.7,0,0,0,0.74
TRINITY_DN75434_c0_g1,0,0,0,23.6,0,0
TRINITY_DN75437_c0_g1,0,0,0,0,0,0
TRINITY_DN7543_c0_g1,71922.43,92662.74,57007.44,47436.86,44571.37,48424.37
TRINITY_DN7544_c0_g1,0,1.3,0,0,0,0
TRINITY_DN7545_c0_g1,103.7,44.34,60.16,42.37,55.93,34.26
TRINITY_DN75468_c0_g1,4.85,0,0,0,0,0
TRINITY_DN75469_c0_g1,0,0,0,0,0,0
TRINITY_DN7546_c0_g1,78.4,50.73,97.95,42.3,16.81,22.98
TRINITY_DN75471_c0_g1,102.56,69.4,53.4,30.88,3.39,51.17
TRINITY_DN75486_c0_g1,0,0,0,0,0,0
TRINITY_DN7548_c0_g1,20.46,58.52,10.68,9995.55,60.19,47.62
TRINITY_DN75492_c0_g1,52.14,0,0,0,0,0
TRINITY_DN75492_c1_g1,0,0,0,24.79,0,0
TRINITY_DN75494_c0_g1,29.59,107.55,33.29,28.22,32.75,2.45
TRINITY_DN75494_c1_g1,2.19,0,0,0,0,0
TRINITY_DN7549_c0_g1,0.29,0,0,120.66,0.29,0
TRINITY_DN754_c0_g1,97.71,116.93,98.79,88.65,115.19,157.01
TRINITY_DN754_c1_g1,0,0,1.08,0,0,1.84
TRINITY_DN7550_c0_g1,6.47,6.29,13.18,0,52.66,4.11
TRINITY_DN7551_c0_g1,66.98,68.4,48.06,40.76,84.54,59.32
TRINITY_DN75526_c0_g1,0,0,14.02,5.25,10.1,0
TRINITY_DN75540_c0_g1,0,0,0,25.77,0,0
TRINITY_DN75546_c0_g1,0,0,0,0,0,0
TRINITY_DN75558_c0_g1,0,0,0,0,0,0
TRINITY_DN7555_c0_g1,20065.43,24199.97,15604.64,8150.82,7751.9,9612.85
TRINITY_DN7556_c0_g1,0,0,0.58,0,0.29,0.31
TRINITY_DN7556_c0_g2,664.85,224.38,314.39,153.99,496.08,325.11
TRINITY_DN7556_c1_g1,0,0,0,4.55,39.53,0
TRINITY_DN75575_c0_g1,0,0,0,0,0,0
TRINITY_DN7557_c0_g1,7.42,35.45,34.88,13.17,44.31,24.7
TRINITY_DN7558_c0_g1,0,2.1,0,0,0,0
TRINITY_DN75590_c0_g1,0,0,0,0,0,0
TRINITY_DN7559_c0_g1,2.95,1.3,2,3.78,3.62,2.82
TRINITY_DN7559_c0_g2,0,0,0,0,0,0
TRINITY_DN755_c1_g1,2.76,0.6,1.25,4.27,8.23,3.37
TRINITY_DN755_c2_g1,140.05,0,97.62,49.86,51.38,141.14
TRINITY_DN755_c7_g2,1.05,6.89,1,2.24,0,9.44
TRINITY_DN7560_c0_g2,39.29,35.75,17.69,19.89,52.72,60.79
TRINITY_DN75622_c0_g1,0,0,0,0,0,0
TRINITY_DN7562_c0_g1,1628.73,1090.56,1458.87,813.58,522.88,782.35
TRINITY_DN75632_c0_g2,0,5.49,4.17,0,0,0
TRINITY_DN7564_c0_g1,0,4.29,1.42,0,0,3
TRINITY_DN75651_c0_g1,48.52,7.39,27.03,12.46,36.72,0
TRINITY_DN75656_c1_g1,0,0,0,0,0,0
TRINITY_DN75656_c1_g3,0,0,0,0.35,0,0
TRINITY_DN75665_c0_g1,0,0,0,0,0,0
TRINITY_DN75667_c1_g2,0,0,0,0,0,0
TRINITY_DN7566_c0_g1,0,0,0,0,0.41,0.43
TRINITY_DN75672_c0_g1,0,0,0,0.49,0.88,0
TRINITY_DN75672_c2_g1,17.22,0,0,0,8.41,4.11
TRINITY_DN75672_c3_g1,0,0,0,0,0,0
TRINITY_DN75677_c0_g3,5.42,3.1,2.09,1.33,1.34,6.01
TRINITY_DN75682_c0_g1,0,0,0,0,0,0
TRINITY_DN75684_c0_g1,0,0,0,0,0,0
TRINITY_DN7568_c0_g1,24.74,16.68,8.51,18.21,20.84,26.54
TRINITY_DN75690_c0_g1,96.57,119.73,77.76,141.74,85.24,8.27
TRINITY_DN75692_c0_g1,33.78,31.85,23.86,46.43,44.43,52.52
TRINITY_DN75699_c0_g1,0,0,0,0,0,0
TRINITY_DN7569_c0_g1,10.94,0,0,47.34,45.71,51.72
TRINITY_DN7569_c0_g2,21.03,27.26,15.69,15.27,2.1,18.51
TRINITY_DN756_c0_g1,79.63,0,0,0,5.02,0
TRINITY_DN7570_c0_g1,276.2,295.68,113.47,163.58,169.95,104.37
TRINITY_DN75710_c0_g1,0,0,0,0,0,0
TRINITY_DN7571_c0_g1,1.05,0,0,0,0,0
TRINITY_DN75728_c0_g1,0,0,0,0,0,0
TRINITY_DN7573_c0_g1,579.22,294.38,85.52,190.54,396.65,529.19
TRINITY_DN7574_c0_g1,114.84,20.77,22.28,40.9,43.44,31.13
TRINITY_DN75751_c0_g1,0,0,0,0,0,0
TRINITY_DN75755_c0_g1,0,0,0,0,0,0
TRINITY_DN75757_c0_g1,0,0,0,0,0,0
TRINITY_DN7575_c0_g1,7.14,1.8,7.59,6.23,4.5,6.74
TRINITY_DN75761_c0_g1,0.95,1.3,0,137.04,0.93,0
TRINITY_DN75761_c0_g2,0,0,0,1.19,0,0
TRINITY_DN75764_c0_g1,8.28,6.29,2.5,1.4,1.34,3.98
TRINITY_DN7576_c0_g1,530.8,156.88,105.3,144.05,180.23,141.38
TRINITY_DN7577_c0_g1,386.56,308.06,36.54,113.65,423.33,474.46
TRINITY_DN75783_c0_g1,0,0,0,0,0,7.97
TRINITY_DN75799_c0_g1,5.33,8.09,0,3.64,5.2,15.32
TRINITY_DN757_c0_g2,212.93,160.87,109.38,226.75,99.25,274.86
TRINITY_DN75803_c1_g3,0,5.49,5.42,0,0,0
TRINITY_DN75806_c0_g1,0,0,0,0,0,0
TRINITY_DN75807_c0_g1,5.14,0,4.67,0,0,0
TRINITY_DN75808_c0_g1,8.28,0,43.22,71.22,0,0
TRINITY_DN7580_c1_g1,2.66,6.49,1.67,4.62,0.76,8.46
TRINITY_DN75811_c0_g1,150.61,45.34,22.19,40.34,54.82,38.49
TRINITY_DN7581_c0_g1,217.02,142.8,153.35,54.34,126.17,73.91
TRINITY_DN7581_c1_g1,24.07,70.4,42.47,178.64,111.16,56.26
TRINITY_DN7581_c2_g1,30.16,26.86,43.8,34.87,10.98,27.88
TRINITY_DN75820_c0_g1,54.04,24.67,27.12,0,8.76,0
TRINITY_DN75823_c0_g1,16.74,16.18,13.68,10.08,19.44,25.68
TRINITY_DN75826_c0_g1,0,0,0,15.97,0,0
TRINITY_DN7582_c0_g1,10.18,16.18,28.03,27.17,11.21,18.32
TRINITY_DN7582_c0_g2,0,0,0,11.97,0,0
TRINITY_DN7583_c0_g1,150.04,320.25,476.58,134.73,129.08,206.77
TRINITY_DN75843_c0_g1,0,0,0,0,0,0
TRINITY_DN75844_c0_g1,6.76,3.79,1.92,3.43,1.63,4.9
TRINITY_DN7584_c0_g1,11.7,116.73,26.7,17.51,5.6,5.76
TRINITY_DN75858_c0_g1,5.23,0,4.76,0,0,5.03
TRINITY_DN7585_c0_g1,0.76,5.99,0,1108.04,8.23,5.52
TRINITY_DN7586_c0_g1,853.42,600.55,224.28,725.2,945.98,661.44
TRINITY_DN7586_c1_g1,0,0,0,0,0,0
TRINITY_DN75877_c0_g1,0,0,0,0,0,0
TRINITY_DN7587_c0_g1,2468.46,34.05,15.6,257.35,162.13,26.17
TRINITY_DN75880_c0_g2,0,0,0,0,0,0
TRINITY_DN7588_c0_g1,44.62,76.09,17.77,2.8,35.5,0
TRINITY_DN75896_c1_g1,0,0,0,0,0,0
TRINITY_DN75897_c0_g1,0,0,0,0,0,0
TRINITY_DN7589_c0_g4,5.14,1.5,0,0,1.69,0
TRINITY_DN758_c0_g1,478.37,452.76,787.22,202.24,1132.45,634.78
TRINITY_DN758_c15_g1,186.19,254.14,220.02,97.13,211.81,121.1
TRINITY_DN75906_c0_g1,0,0,0,6.86,0,0
TRINITY_DN75908_c0_g2,67.08,27.06,73.01,82.84,86.93,42.35
TRINITY_DN7590_c0_g1,291.51,115.64,100.62,145.45,119.68,178.21
TRINITY_DN75927_c0_g1,0,0,0,0,0,0
TRINITY_DN75929_c0_g1,103.8,239.66,129.91,35.29,94.81,94.62
TRINITY_DN7592_c0_g1,8.85,1.1,1.67,5.39,5.2,6.8
TRINITY_DN75930_c0_g1,93.62,48.53,21.28,48.67,36.26,25.49
TRINITY_DN75932_c0_g1,0,0,0,0,0,0
TRINITY_DN75933_c0_g1,0,0,0,0,0,0
TRINITY_DN75934_c0_g1,1286.98,1261.32,849.88,832.76,992.45,499.1
TRINITY_DN75940_c0_g1,20.07,3.1,3.09,0,3.27,12.81
TRINITY_DN75941_c0_g1,0,0.4,0,43.42,0,0.37
TRINITY_DN75948_c0_g2,6.66,0,5.92,0,19.38,18.88
TRINITY_DN7594_c0_g2,0,0,0,38.94,0,0.55
TRINITY_DN7594_c0_g3,0,0,0,84.94,0,0
TRINITY_DN75952_c0_g1,261.35,181.64,129.66,160.99,410.14,326.89
TRINITY_DN75953_c1_g1,0,0,0,0,0,0
TRINITY_DN75958_c0_g1,0,0,0,0,0,0
TRINITY_DN75958_c0_g3,0,0,0,0,0,0
TRINITY_DN75967_c0_g2,8.66,5.79,0,0,4.5,2.21
TRINITY_DN7596_c0_g1,0,0,0,1.4,0,1.59
TRINITY_DN75976_c0_g1,0,0,0,0,0,0
TRINITY_DN7597_c0_g1,2.19,0.7,3.75,0.77,0,1.04
TRINITY_DN75986_c0_g1,0,0,0,25.28,16.17,39.41
TRINITY_DN75988_c0_g1,0,0,0,0,3.5,0
TRINITY_DN75989_c0_g1,12.56,37.05,23.78,9.45,6.83,16.91
TRINITY_DN7598_c1_g1,452.02,485.71,499.28,366.31,391.16,424.64
TRINITY_DN7599_c0_g1,0.48,0,0,0,0,0
TRINITY_DN7599_c1_g1,0,0,0,0,0,0
TRINITY_DN759_c0_g1,11.51,17.08,1.92,1.61,4.26,0
TRINITY_DN75_c0_g1,23.69,47.43,39.88,14.5,15.76,12.69
TRINITY_DN76000_c0_g1,0,0,0,0,29.72,0
TRINITY_DN7601_c0_g1,255.27,383.66,614.5,237.81,135.92,28.62
TRINITY_DN7602_c0_g1,5.99,0,0,2.66,2.92,0
TRINITY_DN76036_c0_g1,0,0,0,22.2,0,0.61
TRINITY_DN7603_c1_g1,49.76,106.85,65.83,49.86,72.04,68.76
TRINITY_DN76042_c0_g1,10.18,0,0,3.43,3.27,12.99
TRINITY_DN76042_c0_g2,0,0,0,0,14.01,0
TRINITY_DN76043_c0_g1,1.33,7.39,0,2.73,0,1.59
TRINITY_DN76044_c0_g1,0,0,0,17.3,0,0
TRINITY_DN76047_c0_g1,93.62,51.53,83.44,38.16,45.77,32.24
TRINITY_DN7604_c0_g1,0,0,0,1.26,1.17,0
TRINITY_DN7604_c0_g3,31.21,35.55,2,0.84,3.44,4.17
TRINITY_DN76050_c1_g3,0,0,0,0,0,0
TRINITY_DN76052_c0_g1,0,4.19,4,0,0,4.35
TRINITY_DN76053_c0_g2,0,0,0,0,0,0
TRINITY_DN76054_c0_g1,29.49,13.38,4.51,12.46,26.45,35.3
TRINITY_DN76055_c0_g1,7.9,0,0,7.98,7.71,30.03
TRINITY_DN76062_c0_g1,0,0,7.76,0,0,0
TRINITY_DN76067_c0_g1,53.56,96.16,35.04,24.09,42.09,139.73
TRINITY_DN7606_c0_g2,32.16,80.39,74.34,38.09,38.18,40.94
TRINITY_DN76076_c1_g2,0,0,0,0,0,0
TRINITY_DN7607_c1_g1,0,0.8,0,0.91,0,0.86
TRINITY_DN7608_c0_g1,55.94,90.47,95.53,69.61,51.67,29.05
TRINITY_DN7609_c0_g1,38.53,0,2.34,10.29,18.97,85.49
TRINITY_DN760_c0_g3,0,0,0,0,0,0.31
TRINITY_DN76103_c1_g1,0,0,0,0,0,0
TRINITY_DN76110_c1_g1,0,0,0,0,0,0
TRINITY_DN7611_c0_g1,141,108.65,68.75,86.83,139.3,142.3
TRINITY_DN7611_c0_g2,1.81,0.4,0,0,0.47,0.43
TRINITY_DN76126_c0_g1,12.08,16.38,21.61,0,0,0
TRINITY_DN76128_c2_g1,0,0,0,0,0,0
TRINITY_DN7612_c0_g1,104.37,42.44,191.65,124.65,95.81,114.23
TRINITY_DN7613_c1_g1,2580.53,2093.34,1344.07,1625.68,1473.17,1352.1
TRINITY_DN76145_c0_g1,5.99,0,2.75,3.08,0,0
TRINITY_DN7614_c0_g1,0,0,4.67,10.57,0,0
TRINITY_DN7614_c2_g1,0.38,0,0,0,0.7,0.74
TRINITY_DN76154_c0_g1,0.57,0,1.59,1.19,0,0
TRINITY_DN7615_c0_g1,215.02,111.24,195.99,67.09,215.78,97.87
TRINITY_DN76167_c0_g1,6.95,0,0,0,0,0
TRINITY_DN7616_c0_g1,0,0.2,0.67,0.21,0.53,0.12
TRINITY_DN7616_c0_g2,11.51,4.59,0,0,0,4.6
TRINITY_DN76175_c0_g1,57.18,24.67,15.19,4.69,8.7,4.41
TRINITY_DN76175_c0_g2,7.42,20.37,13.27,0,0,0
TRINITY_DN76191_c0_g2,0,0,0,0,0,0
TRINITY_DN761_c0_g1,308.35,134.81,177.88,181.09,148.58,129.92
TRINITY_DN761_c0_g2,0,0,0,0,0,0.92
TRINITY_DN761_c10_g1,1.9,35.25,2.34,37.04,22.71,36.1
TRINITY_DN761_c1_g1,14.18,8.09,32.46,57.7,1.75,10.17
TRINITY_DN761_c1_g2,0.95,1.3,0,0.49,0.47,0.92
TRINITY_DN761_c7_g1,244.13,174.15,115.14,25.21,72.86,169.63
TRINITY_DN76204_c6_g1,0,0,0,8.26,0,0
TRINITY_DN76205_c0_g1,9.23,16.78,12.27,10.08,21.13,0
TRINITY_DN76226_c0_g1,0,0,0,0,0,0
TRINITY_DN7622_c3_g1,2.76,3.89,0,13.73,0,0.67
TRINITY_DN76233_c0_g2,0,0,0,0,0,0
TRINITY_DN76239_c0_g1,8.18,0,1.67,1.82,0,2.64
TRINITY_DN7623_c1_g1,0.67,0.3,0,0,0,0
TRINITY_DN7624_c0_g1,24.74,68.1,77.6,37.18,37.6,83.04
TRINITY_DN76254_c0_g1,0,0,0,185.22,0,0
TRINITY_DN76256_c0_g1,24.93,31.76,12.77,3.57,17.98,47.99
TRINITY_DN76258_c0_g1,0,0.9,0,79.55,0.29,0.92
TRINITY_DN7625_c0_g1,62.13,59.92,29.95,47.62,80.86,34.44
TRINITY_DN7625_c0_g2,0,0.3,3,1.12,2.51,0.37
TRINITY_DN76265_c0_g1,0,8.09,0,0,0,0
TRINITY_DN76266_c0_g1,0,0,0,0,5.55,0
TRINITY_DN7626_c0_g1,0,0,0,0,0,0
TRINITY_DN7626_c0_g2,0,0,0,0.63,0,0
TRINITY_DN76270_c0_g1,0,0,0,0,0,0
TRINITY_DN76294_c0_g1,0,0,0,0,0,0
TRINITY_DN76295_c0_g1,0,0,0,0,0,0
TRINITY_DN7629_c0_g1,0,0,0,0,0,5.88
TRINITY_DN762_c0_g1,663.61,236.27,53.9,216.24,193.54,65.14
TRINITY_DN76303_c0_g1,0,0,0,0,0,0
TRINITY_DN76305_c0_g1,0,0,0,0,0,0
TRINITY_DN76312_c0_g1,0,0,0,0,3.04,0
TRINITY_DN7631_c0_g1,1.33,2.5,0,635.29,11.38,5.82
TRINITY_DN76321_c0_g1,0,0,0,0,0,0
TRINITY_DN76324_c0_g1,0,0,0,0,0.76,0
TRINITY_DN76329_c0_g1,6.56,3.59,0,11.97,3.85,2.51
TRINITY_DN76329_c0_g2,0,12.68,9.51,3.57,3.44,0
TRINITY_DN7632_c1_g2,435.37,766.72,392.06,888.02,566.55,503.63
TRINITY_DN76331_c0_g1,0,0,0,0,0,0
TRINITY_DN76334_c0_g1,12.94,0,0,0,15.65,21.57
TRINITY_DN76336_c0_g1,0,0,0,0,0,0
TRINITY_DN76337_c0_g1,3.81,0,6.09,1.12,3.56,0
TRINITY_DN76338_c0_g1,0,0,0,0,2.92,0.98
TRINITY_DN76339_c0_g1,0,0,0,0,0,0
TRINITY_DN76343_c0_g1,0,0,0,24.02,0,0
TRINITY_DN76345_c0_g1,0,0,0,14.08,0,0
TRINITY_DN76349_c0_g1,0,0,0,0,0,0
TRINITY_DN7634_c0_g1,0,0,0,0,0,0
TRINITY_DN7634_c0_g2,2.19,2.5,0.58,0.98,0.93,0.92
TRINITY_DN7634_c1_g1,60.03,45.34,31.96,40.34,12.96,31.75
TRINITY_DN7634_c3_g1,14.46,6.79,12.1,23.39,26.97,19.92
TRINITY_DN76355_c0_g1,0,3.99,0,0,3.91,1.9
TRINITY_DN76357_c0_g1,0,0,0,0,0,0
TRINITY_DN76358_c1_g1,0,0,0,0,0,0
TRINITY_DN76365_c0_g1,0,0,0,0,0,0
TRINITY_DN76368_c0_g1,0,0.5,0,21.99,0,0
TRINITY_DN7636_c0_g1,0,3.2,0.83,1.75,1.69,5.03
TRINITY_DN76372_c0_g1,0,0.3,0,0,12.9,0
TRINITY_DN7637_c0_g1,0,0,0,0,0,0
TRINITY_DN7637_c0_g3,20.27,13.88,2.92,18.7,37.6,18.81
TRINITY_DN7637_c0_g4,291.61,344.01,145.34,320.93,311.01,245.63
TRINITY_DN7637_c14_g1,164.31,71.2,66.83,91.67,75.02,75.38
TRINITY_DN76381_c0_g1,0,0,0,0,0,0
TRINITY_DN76382_c0_g1,0,0,0,0,0,0
TRINITY_DN76383_c0_g1,0,0,0,0,0,0
TRINITY_DN76385_c0_g1,0,0,0,0,0,0
TRINITY_DN76390_c0_g1,0,0,0,51.33,0,0
TRINITY_DN76392_c0_g1,0,1,0,33.75,0,0
TRINITY_DN76397_c0_g1,5.61,0,0,26.75,0,0
TRINITY_DN763_c0_g1,894.52,1136.79,918.79,749.92,692.19,910.49
TRINITY_DN763_c0_g2,4,6.99,4,2.66,3.21,1.1
TRINITY_DN763_c1_g1,47.57,27.76,20.78,10.99,31.64,37.87
TRINITY_DN763_c5_g2,430.8,239.36,158.61,151.54,255.6,241.52
TRINITY_DN76402_c0_g1,5.33,1.8,9.6,13.1,0.23,54.36
TRINITY_DN76404_c0_g1,0,0,0,22.13,0,0
TRINITY_DN76409_c0_g1,0,0,0,0,0,0
TRINITY_DN7640_c0_g2,2.19,7.89,2,3.29,1.05,2.08
TRINITY_DN76411_c0_g1,0,0,0,35.85,0,0
TRINITY_DN76412_c0_g1,16.36,0,0,0.77,0,0
TRINITY_DN76423_c0_g1,0,0,178.3,7.63,9.93,0
TRINITY_DN76423_c0_g2,0,0,76.34,0,41.8,0
TRINITY_DN76427_c0_g1,0,0,0,35.43,0,1.1
TRINITY_DN76437_c0_g1,6.37,0,0,0,0,0
TRINITY_DN76439_c0_g1,0,0,0,0,0,0
TRINITY_DN7643_c0_g1,1.14,0,0,0,3.44,0
TRINITY_DN76440_c0_g1,0,0,0,61.55,0,0
TRINITY_DN76441_c0_g1,0,0,0,0,0,0
TRINITY_DN76442_c0_g1,0,0,0,0,0,0
